Mod:Item:MetaData, Localized Name
harvestcraft:ediblerootitem, Edible Root
harvestcraft:sunflowerseedsitem, Sunflower Seeds
harvestcraft:calamarirawitem, Raw Calamari
harvestcraft:calamaricookeditem, Cooked Calamari
harvestcraft:saltitem, Salt
harvestcraft:wovencottonitem, Woven Cotton
harvestcraft:freshwateritem, Fresh Water
harvestcraft:freshmilkitem, Fresh Milk
harvestcraft:grilledasparagusitem, Grilled Asparagus
harvestcraft:bakedsweetpotatoitem, Baked Sweet Potato
harvestcraft:grilledeggplantitem, Grilled Eggplant
harvestcraft:toastitem, Toast
harvestcraft:cheeseitem, Cheese
harvestcraft:icecreamitem, Ice Cream
harvestcraft:grilledcheeseitem, Grilled Cheese
harvestcraft:applesauceitem, Apple Sauce
harvestcraft:pumpkinbreaditem, Pumpkin Bread
harvestcraft:caramelappleitem, Caramel Apple
harvestcraft:applepieitem, Apple Pie
harvestcraft:teaitem, Cup of Tea
harvestcraft:coffeeitem, Cup of Coffee
harvestcraft:popcornitem, Popcorn
harvestcraft:raisinsitem, Raisins
harvestcraft:ricecakeitem, Rice Cake
harvestcraft:toastedcoconutitem, Toasted Coconut
harvestcraft:roastedpumpkinseedsitem, Roasted Pumpkin Seeds
harvestcraft:vanillaitem, Vanilla
harvestcraft:toastedsesameseedsitem, Toasted Sesame Seeds
harvestcraft:flouritem, Flour
harvestcraft:doughitem, Dough
harvestcraft:pastaitem, Pasta
harvestcraft:heavycreamitem, Heavy Cream
harvestcraft:butteritem, Butter
harvestcraft:applejuiceitem, Apple Juice
harvestcraft:melonjuiceitem, Melon Juice
harvestcraft:carrotjuiceitem, Carrot Juice
harvestcraft:strawberryjuiceitem, Strawberry Juice
harvestcraft:grapejuiceitem, Grape Juice
harvestcraft:blueberryjuiceitem, Blueberry Juice
harvestcraft:cherryjuiceitem, Cherry Juice
harvestcraft:papayajuiceitem, Papaya Juice
harvestcraft:starfruitjuiceitem, Starfruit Juice
harvestcraft:orangejuiceitem, Orange Juice
harvestcraft:peachjuiceitem, Peach Juice
harvestcraft:limejuiceitem, Lime Juice
harvestcraft:mangojuiceitem, Mango Juice
harvestcraft:pomegranatejuiceitem, Pomegranate Juice
harvestcraft:blackberryjuiceitem, Blackberry Juice
harvestcraft:raspberryjuiceitem, Raspberry Juice
harvestcraft:kiwijuiceitem, Kiwi Juice
harvestcraft:cranberryjuiceitem, Cranberry Juice
harvestcraft:cactusfruitjuiceitem, Cactus Fruit Juice
harvestcraft:plumjuiceitem, Plum Juice
harvestcraft:pearjuiceitem, Pear Juice
harvestcraft:apricotjuiceitem, Apricot Juice
harvestcraft:figjuiceitem, Fig Juice
harvestcraft:grapefruitjuiceitem, Grapefruit Juice
harvestcraft:persimmonjuiceitem, Persimmon Juice
harvestcraft:pumpkinsoupitem, Pumpkin Soup
harvestcraft:melonsmoothieitem, Melon Smoothie
harvestcraft:carrotsoupitem, Carrot Soup
harvestcraft:glazedcarrotsitem, Glazed Carrots
harvestcraft:butteredpotatoitem, Buttered Potato
harvestcraft:loadedbakedpotatoitem, Loaded Baked Potato
harvestcraft:mashedpotatoesitem, Mashed Potatoes
harvestcraft:potatosaladitem, Potato Salad
harvestcraft:potatosoupitem, Potato Soup
harvestcraft:friesitem, Fries
harvestcraft:grilledmushroomitem, Grilled Mushroom
harvestcraft:stuffedmushroomitem, Stuffed Mushroom
harvestcraft:chickensandwichitem, Chicken Sandwich
harvestcraft:chickennoodlesoupitem, Chicken Noodle Soup
harvestcraft:chickenpotpieitem, Chicken Pot Pie
harvestcraft:breadedporkchopitem, Breaded Porkchop
harvestcraft:hotdogitem, Hotdog
harvestcraft:bakedhamitem, Baked Ham
harvestcraft:hamburgeritem, Hamburger
harvestcraft:cheeseburgeritem, Cheeseburger
harvestcraft:potroastitem, Pot Roast
harvestcraft:fishsandwichitem, Fish Sandwich
harvestcraft:fishsticksitem, Fish Sticks
harvestcraft:fishandchipsitem, Fish and Chips
harvestcraft:mayoitem, Mayo
harvestcraft:friedeggitem, Fried Egg
harvestcraft:scrambledeggitem, Scrambled Egg
harvestcraft:boiledeggitem, Boiled Egg
harvestcraft:eggsaladitem, Egg Salad
harvestcraft:caramelitem, Caramel
harvestcraft:taffyitem, Taffy
harvestcraft:spidereyesoupitem, Spider Eye Soup
harvestcraft:zombiejerkyitem, Zombie Jerky
harvestcraft:cocoapowderitem, Cocoa Powder
harvestcraft:chocolatebaritem, Chocolate Bar
harvestcraft:hotchocolateitem, Hot Chocolate
harvestcraft:chocolateicecreamitem, Chocolate Ice Cream
harvestcraft:vegetablesoupitem, Vegetable Soup
harvestcraft:stockitem, Stock
harvestcraft:fruitsaladitem, Fruit Salad
harvestcraft:spagettiitem, Spaghetti
harvestcraft:spagettiandmeatballsitem, Spaghetti and Meatballs
harvestcraft:tomatosoupitem, Tomato Soup
harvestcraft:ketchupitem, Ketchup
harvestcraft:chickenparmasanitem, Chicken Parmesan
harvestcraft:springsaladitem, Spring Salad
harvestcraft:porklettucewrapitem, Pork Lettuce Wrap
harvestcraft:fishlettucewrapitem, Fish Lettuce Wrap
harvestcraft:bltitem, BLT
harvestcraft:leafychickensandwichitem, Leafy Chicken Sandwich
harvestcraft:leafyfishsandwichitem, Leafy Fish Sandwich
harvestcraft:potatocakesitem, Potato Cakes
harvestcraft:hashitem, Hash
harvestcraft:braisedonionsitem, Braised Onions
harvestcraft:cornonthecobitem, Corn on the Cob
harvestcraft:cornmealitem, Cornmeal
harvestcraft:cornbreaditem, Cornbread
harvestcraft:tortillaitem, Tortilla
harvestcraft:nachoesitem, Nachos
harvestcraft:tacoitem, Taco
harvestcraft:fishtacoitem, Fish Taco
harvestcraft:creamedcornitem, Creamed Corn
harvestcraft:strawberrysmoothieitem, Strawberry Smoothie
harvestcraft:strawberrypieitem, Strawberry Pie
harvestcraft:strawberrysaladitem, Strawberry Salad
harvestcraft:chocolatestrawberryitem, Chocolate Strawberry
harvestcraft:peanutbutteritem, Peanut Butter
harvestcraft:trailmixitem, Trail Mix
harvestcraft:pbandjitem, PB&J
harvestcraft:peanutbuttercookiesitem, Peanut Butter Cookies
harvestcraft:vinegaritem, Vinegar
harvestcraft:grapejellyitem, Grape Jelly
harvestcraft:grapesaladitem, Grape Salad
harvestcraft:raisincookiesitem, Raisin Cookies
harvestcraft:picklesitem, Pickles
harvestcraft:cucumbersaladitem, Cucumber Salad
harvestcraft:cucumbersoupitem, Cucumber Soup
harvestcraft:vegetarianlettucewrapitem, Vegetarian Lettuce Wrap
harvestcraft:marinatedcucumbersitem, Marinated Cucumbers
harvestcraft:ricesoupitem, Rice Soup
harvestcraft:friedriceitem, Fried Rice
harvestcraft:mushroomrisottoitem, Mushroom Risotto
harvestcraft:curryitem, Curry Rice
harvestcraft:rainbowcurryitem, Rainbow Curry
harvestcraft:refriedbeansitem, Refried Beans
harvestcraft:bakedbeansitem, Baked Beans
harvestcraft:beansandriceitem, Beans and Rice
harvestcraft:chiliitem, Chili
harvestcraft:beanburritoitem, Bean Burrito
harvestcraft:stuffedpepperitem, Stuffed Pepper
harvestcraft:veggiestirfryitem, Veggie Stirfry
harvestcraft:grilledskewersitem, Grilled Skewer
harvestcraft:omeletitem, Omelet
harvestcraft:hotwingsitem, Hot Wings
harvestcraft:chilipoppersitem, Chili Poppers
harvestcraft:extremechiliitem, Extreme Chili
harvestcraft:chilichocolateitem, Chili Chocolate
harvestcraft:lemonaideitem, Lemonade
harvestcraft:lemonbaritem, Lemon Bar
harvestcraft:fishdinneritem, Fish Dinner
harvestcraft:lemonsmoothieitem, Lemon Smoothie
harvestcraft:lemonmeringueitem, Lemon Meringue
harvestcraft:candiedlemonitem, Candied Lemon
harvestcraft:lemonchickenitem, Lemon Chicken
harvestcraft:blueberrysmoothieitem, Blueberry Smoothie
harvestcraft:blueberrypieitem, Blueberry Pie
harvestcraft:blueberrymuffinitem, Blueberry Muffin
harvestcraft:pancakesitem, Pancakes
harvestcraft:blueberrypancakesitem, Blueberry Pancakes
harvestcraft:cherrypieitem, Cherry Pie
harvestcraft:chocolatecherryitem, Chocolate Cherry
harvestcraft:cherrysmoothieitem, Cherry Smoothie
harvestcraft:stuffedeggplantitem, Stuffed Eggplant
harvestcraft:eggplantparmitem, Eggplant Parm
harvestcraft:raspberryicedteaitem, Raspberry Iced Tea
harvestcraft:chaiteaitem, Chai Tea
harvestcraft:espressoitem, Espresso
harvestcraft:coffeeconlecheitem, Coffee con Leche
harvestcraft:mochaicecreamitem, Mocha Ice Cream
harvestcraft:pickledbeetsitem, Pickled Beets
harvestcraft:beetsaladitem, Beet Salad
harvestcraft:beetsoupitem, Beet Soup
harvestcraft:bakedbeetsitem, Baked Beets
harvestcraft:broccolimacitem, Broccoli Mac
harvestcraft:broccolindipitem, Broccoli n Dip
harvestcraft:creamedbroccolisoupitem, Creamed Broccoli Soup
harvestcraft:sweetpotatopieitem, Sweet Potato Pie
harvestcraft:candiedsweetpotatoesitem, Candied Sweet Potatoes
harvestcraft:mashedsweetpotatoesitem, Mashed Sweet Potatoes
harvestcraft:steamedpeasitem, Steamed Peas
harvestcraft:splitpeasoupitem, Split Pea Soup
harvestcraft:pineapplehamitem, Pineapple Ham
harvestcraft:pineappleyogurtitem, Pineapple Yogurt
harvestcraft:turnipsoupitem, Turnip Soup
harvestcraft:roastedrootveggiemedleyitem, Roasted Root Veggie Medley
harvestcraft:bakedturnipsitem, Baked Turnips
harvestcraft:gingerbreaditem, Ginger Bread
harvestcraft:gingersnapsitem, Ginger Snaps
harvestcraft:candiedgingeritem, Candied Ginger
harvestcraft:mustarditem, Mustard
harvestcraft:softpretzelandmustarditem, Soft Pretzel and Mustard
harvestcraft:spicymustardporkitem, Spicy Mustard Pork
harvestcraft:spicygreensitem, Spicy Greens
harvestcraft:garlicbreaditem, Garlic Bread
harvestcraft:garlicmashedpotatoesitem, Garlic Mashed Potatoes
harvestcraft:garlicchickenitem, Garlic Chicken
harvestcraft:summerradishsaladitem, Summer Radish Salad
harvestcraft:summersquashwithradishitem, Summer Squash with Radish
harvestcraft:celeryandpeanutbutteritem, Celery and Peanut Butter
harvestcraft:chickencelerycasseroleitem, Chicken Celery Casserole
harvestcraft:peasandceleryitem, Peas and Celery
harvestcraft:celerysoupitem, Celery Soup
harvestcraft:zucchinibreaditem, Zucchini Bread
harvestcraft:zucchinifriesitem, Zucchini Fries
harvestcraft:zestyzucchiniitem, Zesty Zucchini
harvestcraft:zucchinibakeitem, Zucchini Bake
harvestcraft:asparagusquicheitem, Asparagus Quiche
harvestcraft:asparagussoupitem, Asparagus Soup
harvestcraft:walnutraisinbreaditem, Walnut Raisin Bread
harvestcraft:candiedwalnutsitem, Candied Walnuts
harvestcraft:brownieitem, Brownie
harvestcraft:papayasmoothieitem, Papaya Smoothie
harvestcraft:papayayogurtitem, Papaya Yogurt
harvestcraft:starfruitsmoothieitem, Starfruit Smoothie
harvestcraft:starfruityogurtitem, Starfruit Yogurt
harvestcraft:guacamoleitem, Guacamole
harvestcraft:creamofavocadosoupitem, Cream of Avocado Soup
harvestcraft:avocadoburritoitem, Avocado Burrito
harvestcraft:poachedpearitem, Poached Pear
harvestcraft:fruitcrumbleitem, Fruit Crumble
harvestcraft:pearyogurtitem, Pear Yogurt
harvestcraft:plumyogurtitem, Plum Yogurt
harvestcraft:bananasplititem, Banana Split
harvestcraft:banananutbreaditem, Banana Nut Bread
harvestcraft:bananasmoothieitem, Banana Smoothie
harvestcraft:bananayogurtitem, Banana Yogurt
harvestcraft:coconutmilkitem, Coconut Milk
harvestcraft:chickencurryitem, Chicken Curry
harvestcraft:coconutshrimpitem, Coconut Shrimp
harvestcraft:coconutyogurtitem, Coconut Yogurt
harvestcraft:orangechickenitem, Orange Chicken
harvestcraft:orangesmoothieitem, Orange Smoothie
harvestcraft:orangeyogurtitem, Orange Yogurt
harvestcraft:peachcobbleritem, Peach Cobbler
harvestcraft:peachsmoothieitem, Peach Smoothie
harvestcraft:peachyogurtitem, Peach Yogurt
harvestcraft:keylimepieitem, Keylime Pie
harvestcraft:limesmoothieitem, Lime Smoothie
harvestcraft:limeyogurtitem, Lime Yogurt
harvestcraft:mangosmoothieitem, Mango Smoothie
harvestcraft:mangoyogurtitem, Mango Yogurt
harvestcraft:pomegranatesmoothieitem, Pomegranate Smoothie
harvestcraft:pomegranateyogurtitem, Pomegranate Yogurt
harvestcraft:vanillayogurtitem, Vanilla Yogurt
harvestcraft:cinnamonrollitem, Cinnamon Roll
harvestcraft:frenchtoastitem, French Toast
harvestcraft:marshmellowsitem, Marshmallows
harvestcraft:donutitem, Donut
harvestcraft:chocolatedonutitem, Chocolate Donut
harvestcraft:powdereddonutitem, Powdered Donut
harvestcraft:jellydonutitem, Jelly Donut
harvestcraft:frosteddonutitem, Frosted Donut
harvestcraft:cactussoupitem, Cactus Soup
harvestcraft:wafflesitem, Waffles
harvestcraft:seedsoupitem, Seed Soup
harvestcraft:softpretzelitem, Soft Pretzel
harvestcraft:jellybeansitem, Jellybeans
harvestcraft:biscuititem, Biscuit
harvestcraft:creamcookieitem, Cream Cookie
harvestcraft:jaffaitem, Jaffa
harvestcraft:friedchickenitem, Fried Chicken
harvestcraft:footlongitem, Footlong
harvestcraft:blueberryyogurtitem, Blueberry Yogurt
harvestcraft:lemonyogurtitem, Lemon Yogurt
harvestcraft:cherryyogurtitem, Cherry Yogurt
harvestcraft:strawberryyogurtitem, Strawberry Yogurt
harvestcraft:grapeyogurtitem, Grape Yogurt
harvestcraft:chocolateyogurtitem, Chocolate Yogurt
harvestcraft:blackberrycobbleritem, Blackberry Cobbler
harvestcraft:blackberrysmoothieitem, Blackberry Smoothie
harvestcraft:blackberryyogurtitem, Blackberry Yogurt
harvestcraft:chocolatemilkitem, Chocolate Milk
harvestcraft:pumpkinyogurtitem, Pumpkin Yogurt
harvestcraft:raspberrypieitem, Raspberry Pie
harvestcraft:raspberrysmoothieitem, Raspberry Smoothie
harvestcraft:raspberryyogurtitem, Raspberry Yogurt
harvestcraft:cinnamonsugardonutitem, Cinnamon Sugar Donut
harvestcraft:melonyogurtitem, Melon Yogurt
harvestcraft:kiwismoothieitem, Kiwi Smoothie
harvestcraft:kiwiyogurtitem, Kiwi Yogurt
harvestcraft:plainyogurtitem, Plain Yogurt
harvestcraft:appleyogurtitem, Apple Yogurt
harvestcraft:saltedsunflowerseedsitem, Salted Sunflower Seeds
harvestcraft:sunflowerwheatrollsitem, Sunflower Wheat Rolls
harvestcraft:sunflowerbroccolisaladitem, Sunflower Broccoli Salad
harvestcraft:cranberrysauceitem, Cranberry Sauce
harvestcraft:cranberrybaritem, Cranberry Bar
harvestcraft:peppermintitem, Peppermint
harvestcraft:blackpepperitem, Black Pepper
harvestcraft:groundcinnamonitem, Ground Cinnamon
harvestcraft:groundnutmegitem, Ground Nutmeg
harvestcraft:oliveoilitem, Cooking Oil
harvestcraft:baklavaitem, Baklava
harvestcraft:gummybearsitem, Gummy Bears
harvestcraft:fruitpunchitem, Fruit Punch
harvestcraft:meatystewitem, Meaty Stew
harvestcraft:mixedsaladitem, Mixed Salad
harvestcraft:pinacoladaitem, Pinacolada
harvestcraft:saladdressingitem, Salad Dressing
harvestcraft:shepardspieitem, Shepherd's Pie
harvestcraft:eggnogitem, Egg Nog
harvestcraft:custarditem, Custard
harvestcraft:sushiitem, Sushi
harvestcraft:gardensoupitem, Garden Soup
harvestcraft:applejellyitem, Apple Jelly
harvestcraft:applejellysandwichitem, Apple Jelly Sandwich
harvestcraft:blackberryjellyitem, Blackberry Jelly
harvestcraft:blackberryjellysandwichitem, Blackberry Jelly Sandwich
harvestcraft:blueberryjellyitem, Blueberry Jelly
harvestcraft:blueberryjellysandwichitem, Blueberry Jelly Sandwich
harvestcraft:cherryjellyitem, Cherry Jelly
harvestcraft:cherryjellysandwichitem, Cherry Jelly Sandwich
harvestcraft:cranberryjellyitem, Cranberry Jelly
harvestcraft:cranberryjellysandwichitem, Cranberry Jelly Sandwich
harvestcraft:kiwijellyitem, Kiwi Jelly
harvestcraft:kiwijellysandwichitem, Kiwi Jelly Sandwich
harvestcraft:lemonjellyitem, Lemon Jelly
harvestcraft:lemonjellysandwichitem, Lemon Jelly Sandwich
harvestcraft:limejellyitem, Lime Jelly
harvestcraft:limejellysandwichitem, Lime Jelly Sandwich
harvestcraft:mangojellyitem, Mango Jelly
harvestcraft:mangojellysandwichitem, Mango Jelly Sandwich
harvestcraft:orangejellyitem, Orange Jelly
harvestcraft:orangejellysandwichitem, Orange Jelly Sandwich
harvestcraft:papayajellyitem, Papaya Jelly
harvestcraft:papayajellysandwichitem, Papaya Jelly Sandwich
harvestcraft:peachjellyitem, Peach Jelly
harvestcraft:peachjellysandwichitem, Peach Jelly Sandwich
harvestcraft:pomegranatejellyitem, Pomegranate Jelly
harvestcraft:pomegranatejellysandwichitem, Pomegranate Jelly Sandwich
harvestcraft:raspberryjellyitem, Raspberry Jelly
harvestcraft:raspberryjellysandwichitem, Raspberry Jelly Sandwich
harvestcraft:starfruitjellyitem, Starfruit Jelly
harvestcraft:starfruitjellysandwichitem, Starfruit Jelly Sandwich
harvestcraft:strawberryjellyitem, Strawberry Jelly
harvestcraft:strawberryjellysandwichitem, Strawberry Jelly Sandwich
harvestcraft:watermelonjellyitem, Watermelon Jelly
harvestcraft:watermelonjellysandwichitem, Watermelon Jelly Sandwich
harvestcraft:bubblywateritem, Bubbly Water
harvestcraft:cherrysodaitem, Cherry Soda
harvestcraft:colasodaitem, Cola Soda
harvestcraft:gingersodaitem, Ginger Ale
harvestcraft:grapesodaitem, Grape Soda
harvestcraft:lemonlimesodaitem, Lemon-Lime Soda
harvestcraft:orangesodaitem, Orange Soda
harvestcraft:rootbeersodaitem, Root Beer
harvestcraft:strawberrysodaitem, Strawberry Soda
harvestcraft:caramelicecreamitem, Caramel Ice Cream
harvestcraft:mintchocolatechipicecreamitem, Mint Chocolate Chip Ice Cream
harvestcraft:strawberryicecreamitem, Strawberry Ice Cream
harvestcraft:vanillaicecreamitem, Vanilla Ice Cream
harvestcraft:gingerchickenitem, Ginger Chicken
harvestcraft:oldworldveggiesoupitem, Old World Veggie Soup
harvestcraft:spicebunitem, Spice Bun
harvestcraft:gingeredrhubarbtartitem, Gingered Rhubarb Tart
harvestcraft:lambbarleysoupitem, Lamb Barley Soup
harvestcraft:honeylemonlambitem, Honey Lemon Lamb
harvestcraft:pumpkinoatsconesitem, Pumpkin Oat Scones
harvestcraft:beefjerkyitem, Beef Jerky
harvestcraft:ovenroastedcaulifloweritem, Oven Roasted Cauliflower
harvestcraft:leekbaconsoupitem, Leek Bacon Soup
harvestcraft:herbbutterparsnipsitem, Herb Butter Parsnips
harvestcraft:scallionbakedpotatoitem, Scallion Baked Potato
harvestcraft:soymilkitem, Soy Milk
harvestcraft:firmtofuitem, Firm Tofu
harvestcraft:silkentofuitem, Silken Tofu
harvestcraft:bamboosteamedriceitem, Bamboo Steamed Rice
harvestcraft:roastedchestnutitem, Roasted Chestnut
harvestcraft:sweetpotatosouffleitem, Sweet Potato Souffle
harvestcraft:cashewchickenitem, Cashew Chicken
harvestcraft:apricotyogurtitem, Apricot Yogurt
harvestcraft:apricotglazedporkitem, Apricot Glazed Pork
harvestcraft:apricotjellyitem, Apricot Jelly
harvestcraft:apricotjellysandwichitem, Apricot Jelly Sandwich
harvestcraft:apricotsmoothieitem, Apricot Smoothie
harvestcraft:figbaritem, Fig Bar
harvestcraft:figjellyitem, Fig Jelly
harvestcraft:figjellysandwichitem, Fig Jelly Sandwich
harvestcraft:figsmoothieitem, Fig Smoothie
harvestcraft:figyogurtitem, Fig Yogurt
harvestcraft:grapefruitjellyitem, Grapefruit Jelly
harvestcraft:grapefruitjellysandwichitem, Grapefruit Jelly Sandwich
harvestcraft:grapefruitsmoothieitem, Grapefruit Smoothie
harvestcraft:grapefruityogurtitem, Grapefruit Yogurt
harvestcraft:grapefruitsodaitem, Grapefruit Soda
harvestcraft:citrussaladitem, Citrus Salad
harvestcraft:pecanpieitem, Pecan Pie
harvestcraft:pralinesitem, Pralines
harvestcraft:persimmonyogurtitem, Persimmon Yogurt
harvestcraft:persimmonsmoothieitem, Persimmon Smoothie
harvestcraft:persimmonjellyitem, Persimmon Jelly
harvestcraft:persimmonjellysandwichitem, Persimmon Jelly Sandwich
harvestcraft:pistachiobakedsalmonitem, Pistachio Baked Salmon
harvestcraft:baconwrappeddatesitem, Bacon Wrapped Dates
harvestcraft:datenutbreaditem, Date Nut Bread
harvestcraft:maplesyruppancakesitem, Maple Syrup Pancakes
harvestcraft:maplesyrupwafflesitem, Maple Syrup Waffles
harvestcraft:maplesausageitem, Maple Sausage
harvestcraft:mapleoatmealitem, Maple Oatmeal
harvestcraft:peachesandcreamoatmealitem, Peaches and Cream Oatmeal
harvestcraft:cinnamonappleoatmealitem, Cinnamon Apple Oatmeal
harvestcraft:maplecandiedbaconitem, Maple Candied Bacon
harvestcraft:toastsandwichitem, Toast Sandwich
harvestcraft:potatoandcheesepirogiitem, Potato and Cheese Pierogi
harvestcraft:zeppoleitem, Zeppole
harvestcraft:sausageinbreaditem, Sausage in Bread
harvestcraft:chocolatecaramelfudgeitem, Chocolate Caramel Fudge
harvestcraft:lavendershortbreaditem, Lavender Shortbread
harvestcraft:beefwellingtonitem, Beef Wellington
harvestcraft:epicbaconitem, Epic Bacon
harvestcraft:manjuuitem, Manjū
harvestcraft:chickengumboitem, Chicken Gumbo
harvestcraft:generaltsochickenitem, General Tso's Chicken
harvestcraft:californiarollitem, California Roll
harvestcraft:futomakiitem, Futo Maki
harvestcraft:vegemiteitem, Vegemite
harvestcraft:honeycombchocolatebaritem, Honeycomb Chocolate Bar
